"","gene","sgrna_id","logFC","logCPM","LR","PValue","FDR"
"HSD17B7","HSD17B7","HSD17B7_+_162767102.23-P1|HSD17B7_-_162767513.23-P1",-0.24314724597885,6.27979503258755,1.17371194487896,0.278639846458356,0.628156140481985
"TCF15","TCF15","TCF15_+_590907.23-P1P2|TCF15_+_590890.23-P1P2",-0.223517837698765,7.4298074975621,1.17330053145548,0.278724106599842,0.628156140481985
"C20orf78","C20orf78","C20orf78_-_18810786.23-P1P2|C20orf78_+_18810747.23-P1P2",-0.26452259834878,5.85381360342297,1.1732823681568,0.278727827301401,0.628156140481985
"11-Sep","11-Sep","SEPT11_-_77870960.23-P1P2|SEPT11_-_77870971.23-P1P2",1.09455152111948,6.5086076804089,1.17319398828465,0.278745932567333,0.628156140481985
"TM9SF2","TM9SF2","TM9SF2_-_100153960.23-P1P2|TM9SF2_+_100153760.23-P1P2",0.243752083194105,6.24038772877425,1.17253393276957,0.278881196666879,0.628156140481985
"RAB9B","RAB9B","RAB9B_-_103087124.23-P1P2|RAB9B_+_103087093.23-P1P2",-0.297009930202751,5.5843112868409,1.17238671074048,0.278911377919764,0.628156140481985
"SHBG","SHBG","SHBG_-_7533483.23-P1P2|SHBG_+_7533466.23-P1P2",-0.312730709054139,5.65494856028819,1.17217057098321,0.278955695111011,0.628156140481985
"ZNF844","ZNF844","ZNF844_+_12175579.23-P1P2|ZNF844_+_12175618.23-P1P2",0.314632425677407,5.7434920957212,1.17195760334684,0.278999370573794,0.628156140481985
"C4B_2","C4B_2","C4B_2_+_31982601.23-NM_001242823_2|C4B_2_+_31982616.23-NM_001242823_2",0.217440300359393,7.53451670884351,1.17179087262946,0.279033569771998,0.628156140481985
"SURF1","SURF1","SURF1_+_136223322.23-P1P2|SURF1_+_136223299.23-P1P2",0.283332024693539,5.63981007112212,1.17064008053904,0.279269760232445,0.628552443340308
"RGS22","RGS22","RGS22_-_101118238.23-P1P2|RGS22_-_101118218.23-P1P2",-0.237427964047045,6.59092155909327,1.16900586608398,0.279605602434368,0.629038757350144
"GLI4","GLI4","GLI4_-_144349662.23-P1P2|GLI4_+_144349643.23-P1P2",-0.419236451831573,5.44797467077775,1.16887288442467,0.279632953475317,0.629038757350144
"ZC4H2","ZC4H2","ZC4H2_+_64196061.23-P1P2|ZC4H2_-_64195896.23-P1P2",0.219318424945527,6.19618631541935,1.16871020179599,0.279666417861126,0.629038757350144
"GATSL3","GATSL3","GATSL3_-_30685439.23-P1P2|GATSL3_-_30685490.23-P1P2",0.253378444561004,6.12040606609246,1.16776526560204,0.279860894461603,0.629340724580105
"IL6ST","IL6ST","IL6ST_+_55290764.23-P1P2|IL6ST_-_55290803.23-P1P2",0.245860111115969,5.93051709732659,1.16708543850503,0.280000914693547,0.629461864095656
"MFI2","MFI2","MFI2_+_196756649.23-P1|MFI2_+_196756657.23-P1",1.18603255153072,5.54757707789184,1.1666950423749,0.280081362382637,0.629461864095656
"MYSM1","MYSM1","MYSM1_+_59165688.23-P1P2|MYSM1_+_59165708.23-P1P2",0.301129048182943,5.61274947898222,1.16662659254559,0.280095470626297,0.629461864095656
"STH","STH","STH_+_44076631.23-ENST00000537309.1|STH_+_44076811.23-ENST00000537309.1",0.251653654713648,5.96591628770977,1.16601996361635,0.280220542552297,0.629607540243281
"C22orf23","C22orf23","C22orf23_-_38349389.23-P1P2|C22orf23_+_38349343.23-P1P2",0.362044980227062,5.53556770433985,1.16538402220687,0.280351733672054,0.629766899585761
"negative_control.275","negative_control","non-targeting_00445|non-targeting_02824",-0.283293827138902,5.69922086252187,1.16425713938159,0.280584393691999,0.630154075667611
"C11orf83","C11orf83","C11orf83_+_62439184.23-P1P2|C11orf83_+_62439196.23-P1P2",0.28265735399916,6.65185880317205,1.16327010328166,0.280788380779088,0.630476703726144
"ZIC4.1","ZIC4","ZIC4_+_147124127.23-P2|ZIC4_-_147124302.23-P2",-0.215392040572354,6.30928536562945,1.16130523019743,0.281195011588432,0.631056163083377
"CLEC19A","CLEC19A","CLEC19A_-_19297144.23-P1P2|CLEC19A_-_19297104.23-P1P2",-0.250626284955475,5.82635426015715,1.16130112069317,0.281195862830178,0.631056163083377
"KRTAP10-12","KRTAP10-12","KRTAP10-12_+_46117494.23-ENST00000400365.3|KRTAP10-12_+_46117095.23-ENST00000400365.3",0.252230981187728,6.56452502479503,1.16113100858837,0.281231102668102,0.631056163083377
"OR4F17","OR4F17","OR4F17_+_107705.23-ENST00000585993.1|OR4F17_+_107456.23-ENST00000585993.1",0.231783773553675,6.02622496111149,1.16085640327975,0.281288000731327,0.631056163083377
"negative_control.124","negative_control","non-targeting_00020|non-targeting_01323",0.219038869883345,6.18029213898747,1.16049543498382,0.281362815281221,0.631088521075073
"NUP50","NUP50","NUP50_-_45559836.23-P1P2|NUP50_-_45559994.23-P1P2",0.289304396545137,5.74919002120987,1.15948416678402,0.281572545383801,0.631390115546112
"KREMEN2","KREMEN2","KREMEN2_-_3014287.23-P1P2|KREMEN2_-_3014298.23-P1P2",-0.269748271530516,5.70437083153075,1.15898523338853,0.281676093533335,0.631390115546112
"YWHAZ","YWHAZ","YWHAZ_-_101964192.23-P1P2|YWHAZ_+_101964150.23-P1P2",0.239556135097368,6.66316283482812,1.15897345942051,0.281678537672342,0.631390115546112
"FSTL5","FSTL5","FSTL5_-_163085110.23-P1P2|FSTL5_-_163084938.23-P1P2",-0.283949643576727,5.64037359128734,1.15714958029344,0.282057477727746,0.632103933573867
"POMT1","POMT1","POMT1_+_134378377.23-P1P2|POMT1_-_134378347.23-P1P2",-0.239831916594208,5.90429378957553,1.15664933991933,0.282161523269746,0.632201526194007
