sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
GLYR1_+_4897227.23-P1P2|GLYR1_+_4897273.23-P1P2	GLYR1	6685.619073622959	13817.753678675472	6588.133653004473	10081.12238787241	5565.854365363158	9767.379604179227
"SULT1A3_-_30205792.23-ENST00000354723.6,ENST00000355544.5|SULT1A3_-_30205804.23-ENST00000354723.6,ENST00000355544.5"	SULT1A3	4370.398415756037	7084.482221477618	7450.713591599686	8026.62100461662	4969.282489585531	7529.482201509928
HIST1H4D_-_26189479.23-ENST00000340756.2|HIST1H4D_+_26189415.23-ENST00000340756.2	HIST1H4D	5424.550816741338	6002.7946309	5942.394512281624	4833.0358016881455	6505.320706677835	7097.084678452314
HIST1H4G_-_26247040.23-ENST00000244537.4|HIST1H4G_+_26247176.23-ENST00000244537.4	HIST1H4G	4529.779548000499	5779.391334094824	4674.832495307142	4219.682975710547	3803.0113450472873	4053.9669995112795
TMEM200A_+_130687191.23-P1P2|TMEM200A_+_130687188.23-P1P2	TMEM200A	2527.728834192871	1932.6982886401245	2274.436751212701	3760.821275073171	2030.4941862052926	1773.790727920792
TRIM21_-_4414872.23-P1P2|TRIM21_+_4414861.23-P1P2	TRIM21	1769.9694159779729	1422.5075038431885	1796.9086706040757	1375.4321830663068	2050.9173675382203	1793.0083956122417
non-targeting_02002|non-targeting_02143	negative_control	6023.861156116713	5881.221674033927	4581.5590638693975	4724.661430180826	5494.910682838251	5065.7772034660975
SPRY2_-_80915252.23-P1P2|SPRY2_+_80915218.23-P1P2	SPRY2	20287.074411888654	17037.878407974258	17815.225404609264	23135.62247912119	21304.602843085708	17535.160885063127
HNRNPA3_+_178077583.23-P1P2|HNRNPA3_+_178077751.23-P1P2	HNRNPA3	15554.10722161159	2186.2350533864633	14592.11016270497	3235.0902813780863	18819.4241461526	1298.1534525574161
non-targeting_02778|non-targeting_00801	negative_control	5196.1977325314365	5100.868762867942	4532.13211729555	4846.870827838016	4866.091678640211	4261.517810578935
ZNF483_-_114287495.23-P1P2|ZNF483_-_114287548.23-P1P2	ZNF483	2638.6431893805375	3071.535559795811	1907.7206959873793	3667.4348485615437	2446.482142828611	2349.3598752797056
SLC7A1_+_30169805.23-P1P2|SLC7A1_-_30169565.23-P1P2	SLC7A1	5824.401727459901	4434.815212858092	6103.430693054483	5802.640551024913	5631.423526484663	5353.081335453268
CHGB_-_5892174.23-P1P2|CHGB_+_5892210.23-P1P2	CHGB	4834.561011415348	9943.005335482447	5400.292517600714	9827.480241791449	3931.999858728936	6271.685851104556
HECW1_+_43153598.23-P2|HECW1_-_43153614.23-P2	HECW1	5017.243478783269	6498.4382242770635	3978.071990379032	5387.589766528794	4369.485900965862	3683.0660130663036
non-targeting_02816|non-targeting_02012	negative_control	3772.952183190539	3951.640640698061	3760.4339836909603	3169.3739071662008	2676.5116588942183	3183.4066530886157
AVIL_+_58212508.23-P1P2|AVIL_+_58212405.23-P1P2	AVIL	5046.137134336358	4486.7694679290635	6848.820935740734	3779.2679766063316	4243.722100126255	3604.2735755313606
MYO1A_+_57443859.23-P1|MYO1A_+_57443826.23-P1	MYO1A	5164.507916763532	3746.940875718435	4288.983428504848	7035.110797209224	6263.467243524743	5933.454899735044
non-targeting_00020|non-targeting_01323	negative_control	5980.986699489548	6286.464863587502	6664.665699312366	5803.793469870736	6991.17744154538	5156.100241615911
GAS2L3_+_100967520.23-P1P2|GAS2L3_-_100967494.23-P1P2	GAS2L3	6170.1935406920375	7161.374518982655	5772.589034535986	5154.700159672639	6189.298848157795	5933.454899735044
GAL3ST3_+_65816598.23-P1P2|GAL3ST3_+_65816609.23-P1P2	GAL3ST3	6255.942453946368	4337.141213324667	3882.406932494165	3816.1613796726533	4087.8609794275953	4738.115969326883
LOC100506422_-_26066712.23-NM_001004352|LOC100506422_-_26066686.23-NM_001004352	LOC100506422	1792.3386976964937	1080.6485054761986	1648.6278308825326	1585.2634130060117	1436.0721189890264	1664.2500220795298
SUSD5_-_33260296.23-P1P2|SUSD5_-_33259921.23-P1P2	SUSD5	3568.832487509035	3641.9932804750733	2488.885922637943	3785.0325708354444	2796.900938330424	3070.0224137090636
FAM120B_-_170615852.23-P1P2|FAM120B_+_170616065.23-P1P2	FAM120B	5014.447318568454	4768.3615304137265	4645.335769125975	4524.053551007702	5948.520289285383	5033.107168390634
RNASE1_-_21270987.23-P1P2|RNASE1_+_21270928.23-P1P2	RNASE1	3278.963878573201	2749.41917835579	3828.9939418417816	3167.0680694745556	3547.1841262453495	2170.635565749225
HLA-DPB1_+_33043816.23-P1|HLA-DPB1_+_33043843.23-P1	HLA-DPB1	6652.9972044501155	5706.655376995464	6176.773904099547	6230.373442825081	7013.750431439668	5108.056072387287
ACKR3_+_237478500.23-P1|ACKR3_-_237478615.23-P1	ACKR3	3121.4468531386156	4209.333745850077	2715.2932262987943	5135.100539293655	4267.369994301223	3539.8943887650044
CERS4_-_8274277.23-P1P2|CERS4_-_8274428.23-P1P2	CERS4	6598.006053558752	5813.681142441665	7061.675689534562	7129.650142566673	7707.063692478532	8084.87279779282
MYL3_+_46923639.23-P2|MYL3_-_46923614.23-P2	MYL3	6104.949802346352	6386.217033323766	6815.338165481031	10022.323526735461	6025.9133974943725	6908.751535076108
NEFL_-_24814033.23-P1P2|NEFL_-_24814007.23-P1P2	NEFL	3660.173721192996	3481.9741748564825	4340.802001525817	4051.356824220454	3034.4547843607947	3376.5442133876836
PSMB9_-_32812630.23-P2|PSMB9_+_32812670.23-P2	PSMB9	6514.121247114298	7271.517539733114	7326.349016349359	5434.859439207519	6252.718200717939	7631.335840274611
ZBTB8B_-_32930723.23-P1P2|ZBTB8B_-_32930702.23-P1P2	ZBTB8B	4074.9374863905723	5523.776399145646	4524.957237954185	4618.59289636515	4869.316391482253	5720.138788359955
LGALS1_-_38071712.23-P1|LGALS1_+_38071683.23-P1	LGALS1	3571.6286477238505	3150.5060275036867	2743.992743664254	4226.600488785482	4085.7111708662346	5556.788612982633
CLOCK_-_56412950.23-P1P2|CLOCK_-_56412965.23-P1P2	CLOCK	2180.0729141508573	9743.500996009918	2043.2461946576068	9101.14136892324	2948.462441906362	9923.042712479968
NEU1_+_31830568.23-P1P2|NEU1_+_31830543.23-P1P2	NEU1	4157.890239430088	4923.18521052522	4813.546829240199	4609.369545598571	5030.552033584314	5568.319213597503
OR14I1_+_248845178.23-ENST00000342623.3|OR14I1_-_248845365.23-ENST00000342623.3	OR14I1	6588.685519509368	5793.938525514696	5318.18000958287	5106.277568148091	7697.389553952409	5527.001228060886
NLGN1_+_173322453.23-ENST00000401917.3|NLGN1_-_173322458.23-ENST00000401917.3	NLGN1	2880.977074664515	4609.381509896555	3513.299250821722	5191.59356273896	4211.474971705842	4309.561979807559
non-targeting_02691|non-targeting_01195	negative_control	2206.170409489132	3878.9046835987015	2493.6691755321867	2614.8199423255523	2044.467941854138	2477.157365427845
CCDC169-SOHLH2_-_36871949.23-P1P2|CCDC169-SOHLH2_+_36871963.23-P1P2	CCDC169-SOHLH2	11224.719155672841	13545.513382103582	11346.673073960874	11840.476546597629	9998.759618889164	12871.9938197329
PTPRJ_+_48002288.23-P1P2|PTPRJ_-_48002138.23-P1P2	PTPRJ	8677.417199976264	9885.855654904379	8202.481504811594	8096.949054211796	8504.642668743396	9173.553672513435
VENTX_+_135051755.23-P1P2|VENTX_+_135051640.23-P1P2	VENTX	3032.9017796694698	2229.876627646079	2082.3094266272606	3182.0560144702486	2045.5428461348183	2934.537856484344
ZNF384_-_6798269.23-P1P2|ZNF384_-_6798375.23-P1P2	ZNF384	3806.5061057683206	3304.2906225137613	3572.2927031840563	3556.754639362579	4092.160596550317	3140.166900782854
MT1A_-_56672493.23-ENST00000290705.8|MT1A_+_56672518.23-ENST00000290705.8	MT1A	6385.497877232802	5871.869908121153	6316.28544684831	5724.24206950898	7796.280747775007	5532.766528368322
STAT4_-_192015692.23-P1P2|STAT4_-_192015511.23-P1P2	STAT4	3010.532497950949	3223.2419846030466	3658.3912552804363	3643.2235527992702	3055.952869974403	2958.559941098656
non-targeting_02502|non-targeting_02742	negative_control	3992.9167867559954	4144.910469562074	4316.8857370546	4573.629061378071	5324.000902210066	4104.893818893621
FAM211A_+_16395393.23-P1P2|FAM211A_+_16395281.23-P1P2	FAM211A	4231.52245842022	3704.3383865602386	2901.0428803585764	5618.173535693305	4370.560805246543	5144.5696410010405
TRO_-_54947311.23-P1|TRO_+_54947341.23-P1	TRO	5110.448819277106	3606.664387026813	2807.7694489208316	4864.164610525355	5278.8549224214885	6727.14457539191
SEZ6L_+_26565489.23-P1P2|SEZ6L_-_26565497.23-P1P2	SEZ6L	6494.548125610592	7856.522451832248	7645.232542632248	8162.665428423681	9011.997489224548	7080.749660914582
DLGAP1_-_3880035.23-ENST00000584874.1|DLGAP1_-_3879993.23-ENST00000584874.1	DLGAP1	5723.739959726557	4275.835192340921	4442.047521120634	3665.1290108698986	7185.735116348535	5335.785434530963
C1QA_-_22963175.23-P1P2|C1QA_-_22963188.23-P1P2	C1QA	5714.4194256771725	3401.964622047187	6981.157599148132	6494.391858518446	5695.917783325487	6792.484645542839
HTR2A_-_47471153.23-P1P2|HTR2A_-_47471019.23-P1P2	HTR2A	4595.955339751124	4086.721703882586	4878.917952128191	3132.480504099879	3870.7303147301527	3389.0356973871258
APPL2_+_105629891.23-P1P2|APPL2_-_105629866.23-P1P2	APPL2	18532.017850389697	17775.628829982048	17937.198353412467	15939.103043496807	17670.351470105245	17050.8756592386
AMMECR1L_+_128643208.23-P1P2|AMMECR1L_-_128643556.23-P1P2	AMMECR1L	1718.7064787063623	4135.558703649299	1372.7935806478342	6361.806191248852	1757.4684989124687	5874.841013276123
GZF1_-_23342848.23-P1P2|GZF1_-_23342841.23-P1P2	GZF1	5816.945300220394	7143.710072258525	6010.954470432444	4914.893039741547	6222.620880858888	4934.136179779668
OTUD6B_-_92082569.23-P1P2|OTUD6B_+_92082955.23-P1P2	OTUD6B	6008.948301637699	4556.388169724165	5008.065780272761	6170.421662842308	5886.17584100592	5444.365256987653
FSCN2_-_79495453.23-P1P2|FSCN2_-_79495409.23-P1P2	FSCN2	7573.86596852923	5177.761060372979	6289.977555929972	6407.922945081755	5460.513745856478	6602.229735397488
GPR173_+_53077997.23-P1P2|GPR173_+_53077971.23-P1P2	GPR173	5084.351323938832	5937.332269510576	7609.358145925423	4859.552935142065	6069.98447300227	6752.127543390794
OR1B1_-_125391800.23-ENST00000304833.3|OR1B1_-_125391780.23-ENST00000304833.3	OR1B1	3039.4261535040387	2522.898626246356	3842.5464917088043	5139.712214676945	4408.182455070358	3689.792196758311
ADPRH_+_119298604.23-P1P2|ADPRH_+_119298812.23-P1P2	ADPRH	7980.24125308236	7750.535771487467	7650.01579552649	8207.629263410761	8846.462229999766	9200.458407281465
BACE1_+_117186910.23-P1P2|BACE1_-_117186976.23-P1P2	BACE1	5439.463671220353	5084.24340124523	3993.218957877469	5502.88165111105	4996.155096602541	5718.217021590809
AAR2_-_34824434.23-P1P2|AAR2_+_34824488.23-P1P2	AAR2	1779.2899500273566	572.5358908821014	1458.094923928507	395.451164117136	1384.4767135163668	819.6335270403227
GLIPR1L2_-_75784885.23-P1P2|GLIPR1L2_-_75784899.23-P1P2	GLIPR1L2	4971.5728619412885	3997.3603851605158	7236.264420174443	5507.49332649434	5406.768531822458	5003.319783468886
non-targeting_01550|non-targeting_03505	negative_control	2144.6548847631993	1897.3693951918642	2789.4336461595653	2642.4899946252935	2634.5903919476823	2153.3396648269204
OR5D16_-_55606279.23-ENST00000378396.1|OR5D16_+_55606261.23-ENST00000378396.1	OR5D16	5729.332280156187	4754.853424095274	6506.021144986629	4877.999636675226	7307.19930006542	6626.2518200118
SLC4A9_-_139739797.23-P1P2|SLC4A9_+_139739817.23-P1P2	SLC4A9	3254.730490044803	2256.8928402829843	3746.8814338239376	2752.0172849784362	3005.4323687824235	2364.7340094328656
ACOT13_-_24667371.23-P1P2|ACOT13_-_24667329.23-P1P2	ACOT13	5199.92594615119	3988.0086192477406	4007.568716560199	4105.5440099741145	2521.7254424762396	3227.6072887789496
CHST1_+_45687103.23-P1P2|CHST1_-_45687177.23-P1P2	CHST1	735.3901364963773	3910.0772366412843	5209.759610646688	5250.39242387591	6082.883324370435	255.59498029627883
non-targeting_01359|non-targeting_01868	negative_control	4068.413112556004	5231.793485646789	3940.6031760407923	5344.93176923336	3402.0720483534947	3827.198520752175
SPRED1_-_38544533.23-P1P2|SPRED1_+_38544522.23-P1P2	SPRED1	3197.8752323435624	2317.1597761653106	3610.558726338003	4119.379036123985	3829.8839520642973	4662.206181945658
CABP1_+_121078576.23-P1P2|CABP1_+_121078550.23-P1P2	CABP1	14374.12761095961	14327.944463472408	17485.978163722182	17070.116431248734	18286.271622935117	18993.78186284415
HAND1_+_153857742.23-P1P2|HAND1_-_153857410.23-P1P2	HAND1	12957.40643545328	11108.858819275038	14343.381012204316	12406.559699896503	14732.638071005686	10529.360128145201
HS6ST1_+_129076424.23-P1P2|HS6ST1_+_129076429.23-P1P2	HS6ST1	3456.054025511492	3868.5138325845073	3866.4627561800207	3711.245764702801	4700.5564194154285	3442.8451669231845
F8A3_-_154687832.23-ENST00000369445.2|F8A3_-_154687826.23-ENST00000369445.2	F8A3	18638.271938552673	22847.403210010245	17685.280367648986	21204.483412368412	14759.510678022696	23370.60567957178
SYNGR4_-_48867710.23-P1P2|SYNGR4_-_48867774.23-P1P2	SYNGR4	1679.5602356989505	1663.5752473724942	1727.5515036375475	2456.870060447862	2383.062790268467	1601.7926020823188
FABP12_+_82443523.23-ENST00000360464.4|FABP12_+_82443606.23-ENST00000360464.4	FABP12	3004.0081241163803	1958.67541617561	2964.022376799447	1732.8370252712984	2746.380437138445	1809.343413149974
MLLT10_+_21823255.23-P1P2|MLLT10_+_21823286.23-P1P2	MLLT10	4185.851841578239	4354.805660048797	4228.395558511099	4245.0471903186435	3290.282003162732	4586.2963945644315
C11orf87_+_109292961.23-P1P2|C11orf87_-_109292955.23-P1P2	C11orf87	19072.608825253952	17317.392300256084	14404.766091013773	16024.419038087677	15017.487705385995	4283.618128424102
CALN1_+_71802329.23-P1|CALN1_+_71802343.23-P1	CALN1	5116.973193111675	4319.476766600536	5719.176043883602	3583.2717728164976	2550.7478580546103	4951.432080701973
TFEB_+_41703294.23-P1|TFEB_+_41702991.23-P1	TFEB	6212.135943914264	6580.5259472891985	6331.4324143467475	7997.798033471056	6820.267660917195	7556.386936277958
SLMO1_-_12407985.23-P1P2|SLMO1_-_12407942.23-P1P2	SLMO1	5542.921599168512	4374.5482769757655	5767.008572826036	5572.056781860403	4794.073091834624	6217.876381568497
CLPB_+_72145356.23-P1P2|CLPB_+_72145538.23-P1P2	CLPB	3971.479558442413	5527.932739551324	2688.1881265647485	5001.361953178239	4137.306576338894	6577.246767398604
EML5_+_89259206.23-P1P2|EML5_+_89259235.23-P1P2	EML5	6064.871505934001	6241.7842042264665	8070.942050219904	10543.442845047255	7731.7864909341815	4879.365826859037
ZNRF3_+_29279651.23-P1P2|ZNRF3_-_29279589.23-P1P2	ZNRF3	4746.015937946202	6399.725139642219	6132.130210419942	3577.5071785873847	4141.6061934616155	5211.831477921114
GUCY1A3_-_156588062.23-P1P2|GUCY1A3_+_156587922.23-P1P2	GUCY1A3	3777.612450215231	4615.616020505072	5428.992034966173	4756.943157863858	5847.4792869014245	5571.20186375122
non-targeting_01721|non-targeting_01433	negative_control	4897.008589546219	3693.9475355460445	4262.67553758651	4083.6385519034857	4284.56846279211	5143.608757616468
IYD_-_150690429.23-P1P2|IYD_+_150690160.23-P1P2	IYD	3031.969726264532	2960.353453943933	3188.835262828883	4202.3891930232085	1775.7418716840357	2604.9548555759848
CCDC114_-_48825142.23-P1|CCDC114_-_48825113.23-P1	CCDC114	2639.575242785476	3015.424964319162	3089.1841608654804	3981.0287746252784	3930.924954448256	3275.651458007573
ADAMTS1_+_28217664.23-P1|ADAMTS1_+_28217658.23-P1	ADAMTS1	2056.1098112940535	3103.747197939813	2552.662627894521	3903.7832119551676	2844.196726680362	2799.053299259625
RDM1_+_34257741.23-P1P2|RDM1_+_34257765.23-P1P2	RDM1	4389.971537259743	3710.5728971687554	3825.8051065789527	5128.1830262187195	3725.6182368382974	4466.185971492872
ABI3BP_-_100712220.23-P1P2|ABI3BP_-_100712267.23-P1P2	ABI3BP	2828.782083987966	2021.0205222607754	2515.991022371989	1716.6961614297827	3089.2749026754955	2333.985741126546
DCBLD1_-_117803842.23-P1P2|DCBLD1_-_117803866.23-P1P2	DCBLD1	17645.635062293302	13703.454317519334	16358.72489831217	18764.907134607885	19906.152373920493	18863.10172254229
PLEKHA6_+_204328984.23-P1P2|PLEKHA6_+_204328757.23-P1P2	PLEKHA6	6098.425428511783	6647.027393780041	5795.708090191495	6507.073965822494	6525.743888010763	6512.867580632248
ANKRD27_+_33166026.23-P1P2|ANKRD27_+_33166056.23-P1P2	ANKRD27	4320.999585294303	3746.940875718435	4550.467920056816	5201.969832351363	4013.6925840606473	4344.153781652168
SMTNL2_+_4487858.23-P1P2|SMTNL2_+_4487870.23-P1P2	SMTNL2	6478.70321772664	8471.660831872547	7307.2160047723855	7337.175534814733	6154.901911176022	5801.8138760486145
PGD_+_10459120.23-P1P2|PGD_+_10459169.23-P1P2	PGD	10090.41016186284	3334.4240904549247	9118.474434059191	3825.384730439234	6807.368809549031	5137.8434573090335
HIST1H1A_+_26017784.23-P1P2|HIST1H1A_+_26017978.23-P1P2	HIST1H1A	3595.862036252248	2011.6687563480007	2454.605943562533	1459.5952588113532	2057.366793222303	1962.1238712969975
OSGIN1_+_83986911.23-P1P2|OSGIN1_+_83986848.23-P1P2	OSGIN1	4383.447163425174	2554.0711792889388	4257.892284692266	2574.467782721763	4100.7598307957605	3072.905063862781
non-targeting_01224|non-targeting_00504	negative_control	3837.263868131287	4615.616020505072	3572.2927031840563	2286.2380712661243	4759.676154852851	3549.503222610729
TRMT13_+_100598714.23-P1P2|TRMT13_-_100598782.23-P1P2	TRMT13	6384.565823827864	5536.245420362679	5241.647963274977	3794.255921602025	6000.115694758043	5583.693347750663
ARL6IP4_-_123465296.23-P1P2|ARL6IP4_+_123465234.23-P1P2	ARL6IP4	5665.020595215439	2588.3609876357796	5310.207921425797	2249.3446681998025	3603.079148840731	2600.1504386531224
C12orf4_+_4647573.23-P1P2|C12orf4_+_4647552.23-P1P2	C12orf4	5239.072189158602	4130.363278142202	4894.862128442336	5348.3905257708275	3782.5881637143593	6024.7388212694295
non-targeting_00776|non-targeting_03320	negative_control	5037.748653691913	3882.02193890296	5732.728593750625	5988.260485202345	3991.1195941663586	5360.768402529848
GOLGA6L1_+_22736912.23-ENST00000560659.2|GOLGA6L1_+_22736950.23-ENST00000560659.2	GOLGA6L1	4214.745497131328	4488.847638131902	3455.103007275095	6489.780183135156	4538.245873032687	5787.400625280028
MEST_-_130126246.23-P2|MEST_+_130126208.23-P2	MEST	4904.465016785725	4818.237615281859	3646.433123044828	4023.686771920713	5004.754330847984	5246.423279765723
PCDP1_-_120302086.23-P1P2|PCDP1_-_120302037.23-P1P2	PCDP1	5103.924445442538	5711.850802502561	4318.480154686015	6149.669123617502	6077.508802967032	5359.807519145275
GJD4_+_35894348.23-ENST00000321660.1|GJD4_-_35894304.23-ENST00000321660.1	GJD4	2872.5885940200696	3518.342153406162	941.5036113502277	4645.1100298190695	2279.8719793231476	4821.712823784688
LZTS2_-_102759590.23-P1|LZTS2_+_102759798.23-P1	LZTS2	2100.8483747310956	1964.9099267841266	2527.15194579189	2423.435413919008	2114.3367200983644	1752.6512934601976
GPR125_+_22517624.23-P1P2|GPR125_+_22517607.23-P1P2	GPR125	5548.513919598142	6161.774651417171	4593.517196105006	4382.244532971527	5242.308176878355	6206.345780953628
SIRT1_+_69644549.23-P1P2|SIRT1_-_69644482.23-P1P2	SIRT1	9155.56059670965	3128.685240373879	9825.598653591496	4741.955212868164	8508.942285866118	4833.2434243995585
SOCS1_+_11350043.23-P1P2|SOCS1_-_11350018.23-P1P2	SOCS1	3024.5132990250245	4817.19853018044	3769.20328066374	3900.3244554177	4478.051233314583	4212.512757965738
SUMO4_+_149721413.23-P1P2|SUMO4_-_149721475.23-P1P2	SUMO4	4814.987889911642	4496.121233841838	5457.691552331634	5960.590432902603	4645.736301100727	6426.388076020725
GGT2_-_21581863.23-ENST00000401924.1|GGT2_+_21581532.23-ENST00000401924.1	GGT2	3872.6818975189453	4989.686657016064	3510.9076243746003	4739.649375176519	4861.79206151749	3789.7240687538483
TNFRSF10B_-_22926297.23-P1P2|TNFRSF10B_-_22926479.23-P1P2	TNFRSF10B	4773.977540094354	4833.82389180315	5330.935350634186	6284.560628578742	4505.998744612274	5034.068051775206
PSMG2_+_12703052.23-P1P2|PSMG2_-_12703261.23-P1P2	PSMG2	4779.569860523983	6168.009162025688	5031.18483592827	5800.334713333268	6968.604451651092	7113.4196959900455
DBP_-_49140602.23-P1P2|DBP_-_49140572.23-P1P2	DBP	2865.132166780563	3902.803640931348	2436.2701408012667	3217.7964986907477	3397.772431230773	2618.407222959999
MICU2_-_22178051.23-P1P2|MICU2_+_22178280.23-P1P2	MICU2	6033.181690166097	4979.295806001869	5042.345759348172	4778.848615934486	5915.198256584291	5830.640377585789
RAB11FIP5_-_73339987.23-P1P2|RAB11FIP5_+_73340011.23-P1P2	RAB11FIP5	14636.034617747291	12818.153811109987	15810.245233105603	13404.987420378833	12132.444616039777	12912.350921884943
